,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
19447,774731,Juventus VR,2018-04-20,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,7,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,777560,INVISIBLE,2018-01-26,1,1,0,0,0,17,0,0,0.0,10000.0,0.0,16,0.5,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560,778030,Block Heads: Instakill,2018-08-14,1,0,0,1,0,25,0,0,0.0,10000.0,0.0,15,0.8,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19603,779050,A tractor,2018-08-15,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,104,0.75,6,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19623,779410,Outworld Battlegrounds,2018-11-26,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,44,0.8863636363636364,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19627,779560,公主的逃脱日常,2018-03-07,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,10,0.7,5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19638,779790,cell,2018-02-19,1,1,0,0,0,4,0,0,0.0,10000.0,0.0,10,0.6,4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19651,780220,Gump,2018-01-27,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,3,0.3333333333333333,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,781040,Vinhomes Metropolis VR Interior,2018-07-20,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,5,0.6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19832,786350,Shinobi Bad Buddies,2018-11-28,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,1.0,12,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
19844,786570,The Alpha Device,2018-02-13,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,70,0.6,15,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19879,787260,Universe Balancing Bureau,2018-02-05,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,16,0.9375,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19893,787640,Shoppe Keep 2 Character Creator Preview,2018-02-05,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,8,0.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19900,787750,Blazing Core (beta),2018-09-07,1,0,0,0,1,0,0,0,0.0,35000.0,0.0,49,0.6530612244897959,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19908,787980,4D Minesweeper,2018-02-14,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,23,0.9130434782608695,4,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19935,788540,Vivez Versailles,2018-07-05,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,22,0.7272727272727273,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20021,790750,oVRshot,2018-11-09,1,0,0,0,1,31,0,0,0.0,10000.0,0.0,37,0.8918918918918919,11,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20220,796400,I Misteri di Maggia,2018-03-05,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,4,1.0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20252,796970,VR Soccer Training,2018-03-20,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20261,797200,International Space Station Tour VR,2018-03-22,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,37,0.8918918918918919,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20311,798940,勇士冲冲冲-Classic Rodeo play,2018-03-27,1,0,1,0,0,34,0,0,0.0,10000.0,0.0,26,0.7307692307692307,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20314,799060,Biotix: Phage Genesis,2018-04-16,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,10,0.8,4,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20325,799460,Broken Metal,2018-10-24,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,4,1.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,803080,Bad Day,2018-03-02,1,0,1,0,0,6,0,0,0.0,10000.0,0.0,30,0.6666666666666666,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20530,805260,PICNIC,2018-03-04,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20645,808550,Project Rampage VR,2018-04-05,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,59,0.7457627118644068,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20648,808810,Robo Boop,2018-03-14,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,10,0.7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20683,809680,Panzer Hearts - War Visual Novel,2018-04-25,1,0,1,0,0,5,0,0,0.0,10000.0,0.0,36,0.8611111111111112,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20700,810020,Belle II in Virtual Reality,2018-03-05,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,2,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20726,810690,Colour Box,2018-03-09,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,15,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20737,811130,Forever Space,2018-03-07,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,12,0.75,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20755,811800,MINT VR,2018-04-15,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,9,0.3333333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20765,812090,RAW FOOTAGE,2018-08-15,1,0,0,1,0,8,0,0,0.0,10000.0,0.0,30,0.7666666666666667,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20776,812460,Air Raid Over Britain,2018-03-22,1,0,1,0,0,5,0,0,0.0,10000.0,0.0,16,0.4375,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20799,813290,This Child Of Mine,2018-03-12,1,0,1,0,0,1,0,0,0.0,10000.0,0.0,52,0.7115384615384616,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20854,815030,SKULL FEAST,2018-09-13,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,22,0.6818181818181818,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20880,815660,Lucie,2018-03-20,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,41,0.8780487804878049,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
20902,816240,Build Wars,2018-04-20,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,30,0.5333333333333333,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20917,816590,FinalFire,2018-05-09,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,59,0.576271186440678,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20995,818620,Music Boy 3D,2018-03-29,1,0,1,0,0,8,0,0,0.0,10000.0,0.0,9,0.7777777777777778,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21001,818780,Scrunk,2018-07-12,1,0,0,1,0,14,0,0,0.0,10000.0,0.0,8,0.75,10,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,819790,Laplace：拉普拉斯的神子,2018-10-02,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,53,0.6415094339622641,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21101,821680,Military Operations: Benchmark,2018-06-21,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,39,0.5128205128205128,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21146,822940,Tori,2018-04-19,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,16,0.9375,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21160,823420,Erinye Demo,2018-04-07,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,55,0.9454545454545454,10,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
21244,826810,Floor By Floor,2018-03-17,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,827930,Strive,2018-06-14,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,6,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21338,830470,MazeBot,2018-05-03,1,0,1,0,0,9,0,0,0.0,10000.0,0.0,13,0.9230769230769231,5,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21359,831230,Doors Quest Demo,2018-04-20,1,0,1,0,0,5,0,0,0.0,10000.0,0.0,40,0.875,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21394,832510,AeroChopper,2018-04-29,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21441,834000,Cross Country Skiing VR,2018-04-12,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,12,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21531,837280,Lost Borderline,2018-05-03,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,10,1.0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21535,837380,DeoVR Video Player,2018-04-24,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,85,0.8470588235294118,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21546,837640,TapSonic World Champion VR,2018-06-14,1,0,0,1,0,0,5,5,0.0,10000.0,0.0,42,0.7857142857142857,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21596,839200,SpedV,2018-12-26,1,1,0,0,0,37,0,0,0.0,35000.0,0.0,16,0.75,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21622,839680,The Front of Greed,2018-08-16,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,16,0.5625,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21632,840060,Good Doggo,2018-04-30,1,0,1,0,0,5,0,0,0.0,10000.0,0.0,56,0.8571428571428571,3,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21644,840290,Pendula Swing Episode 1 - Tired and Retired,2018-08-15,1,0,0,1,0,24,0,0,0.0,10000.0,0.0,52,0.7307692307692307,12,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21695,841830,Semi-Sweet Tofu,2018-05-03,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,3,1.0,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21698,841870,Guardian of Immortal Mountain(仙山守卫者),2018-05-10,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,4,0.75,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21758,843620,Forest Below,2018-05-17,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,9,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21822,845210,Sim Racing Telemetry,2018-06-13,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,16,0.625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21823,845250,Fish Tycoon 2: Virtual Aquarium,2018-05-17,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,37,0.4864864864864865,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21907,847790,Indentured Servant,2018-06-08,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,10,1.0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21912,847900,DeathTolls Experience,2018-04-24,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,11,0.9090909090909091,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21988,850310,Cursed Town,2018-05-25,1,0,1,0,0,12,0,0,0.0,10000.0,0.0,13,0.6153846153846154,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21989,850330,best game eu,2018-05-14,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,57,0.8771929824561403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21996,850710,Skip's Sanity,2018-05-24,1,0,1,0,0,9,0,0,0.0,10000.0,0.0,4,1.0,7,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22016,851110,Idle Racing GO: Clicker Tycoon,2019-01-01,0,1,0,0,0,90,0,0,0.0,35000.0,0.0,118,0.3983050847457627,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22021,851290,Fesnia,2018-07-02,1,0,0,1,0,3,0,0,0.0,10000.0,0.0,12,0.5,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22104,853780,BlubBlub: Quest of the Blob,2018-05-29,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,23,0.782608695652174,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22110,853980,Splash,2018-05-21,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,11,0.9090909090909091,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22119,854330,Lost in Spice,2018-06-07,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,4,1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22139,855010,270 | Two Seventy US Election,2018-05-31,1,0,1,0,0,0,0,0,0.0,10000.0,0.0,54,0.7222222222222222,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22199,856600,Fur the Game,2019-01-03,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,88,0.8977272727272727,6,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22226,857410,Red Spider3: A Heroine Never Dies,2018-05-21,1,0,1,0,0,0,0,0,0.0,35000.0,0.0,2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22386,861400,Nefertari: Journey to Eternity,2018-06-28,1,0,0,1,0,0,0,0,0.0,35000.0,0.0,125,0.96,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22446,863170,Muerte's Arena,2018-10-21,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,1,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22448,863210,Delta Horizon,2018-09-06,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,13,0.7692307692307693,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22519,865200,DiveReal,2018-06-18,1,0,0,1,0,4,0,0,0.0,10000.0,0.0,13,0.6153846153846154,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22541,866040,kicker,2018-06-13,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,3,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22560,866950,Deep Noise,2018-07-12,1,0,0,1,0,1,0,0,0.0,10000.0,0.0,3,1.0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22561,866960,Slime Kingdom,2018-06-14,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,7,0.7142857142857143,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22565,867090,つんつんVR / TSUN-TSUN VR,2018-08-01,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,15,0.5333333333333333,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22573,867390,Chase,2018-08-17,1,0,0,1,0,20,0,0,0.0,10000.0,0.0,6,0.8333333333333334,12,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22574,867420,Andor - the Cards of Wonder,2018-09-26,1,0,0,0,1,36,0,0,0.0,10000.0,0.0,61,0.8524590163934426,7,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22589,867750,Gull Kebap VR,2018-06-13,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,2,1.0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22599,868070,Through The Tomb,2018-06-15,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,11,0.9090909090909091,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22600,868080,Golf Galore,2018-07-12,1,0,0,1,0,20,0,0,0.0,10000.0,0.0,82,0.8048780487804879,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22630,868810,EggFight,2019-03-21,0,0,1,0,0,0,0,0,0.0,10000.0,0.0,5,0.6,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22635,868920,Pylow,2018-07-30,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,49,0.4897959183673469,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22708,870800,Kilcount,2018-06-15,1,0,0,1,0,6,0,0,0.0,10000.0,0.0,17,1.0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22709,870890,Museum of Symmetry,2018-08-09,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,35,1.0,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22717,871270,Wild West VR,2018-06-15,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,11,0.6363636363636364,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22733,871620,Volcano Eruption,2018-11-07,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,6,0.5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22759,872440,rumii,2018-06-26,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,12,0.9166666666666666,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22786,873250,Crimson Light,2018-06-18,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,13,0.6923076923076923,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22791,873370,モデルDEファイト(Model DE Fight),2018-06-25,1,0,0,1,0,0,0,0,0.0,35000.0,0.0,6,0.6666666666666666,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22834,874690,Maze And Dagger,2018-06-19,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,11,0.7272727272727273,6,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22836,874760,GIPHY World VR,2018-08-30,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,10,0.9,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22842,874870,NextVR - Live Sports and Entertainment in Virtual Reality,2019-02-22,0,1,0,0,0,0,0,0,0.0,10000.0,0.0,15,0.6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22867,875710,BRANE™: Prototype,2018-07-01,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,6,0.8333333333333334,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22946,878110,Fuel Renegades,2018-07-31,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,64,0.84375,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22959,878320,SIMULACRA: Pipe Dreams,2018-10-25,1,0,0,0,1,29,0,0,0.0,35000.0,0.0,286,0.8986013986013986,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22986,878980,Welcome To The Dreamscape,2018-06-28,1,0,0,1,0,12,0,0,0.0,10000.0,0.0,4,1.0,7,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23002,879410,Let's Go There And Wander Nowhere,2018-07-05,1,0,0,1,0,4,0,0,0.0,10000.0,0.0,31,0.5806451612903226,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23021,880270,GeoGebra Mixed Reality,2018-10-12,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,0.8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23057,881300,Arboreal,2018-07-16,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,21,0.8095238095238095,4,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23141,884160,HyperZen Training,2018-07-16,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,3,1.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23166,884830,Football Manager 2019: The Hashtag United Challenge,2018-12-21,1,1,0,0,0,0,0,0,0.0,10000.0,0.0,20,0.65,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23173,885030,Platform Builder,2018-08-31,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,13,0.9230769230769231,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23190,885470,Wired,2018-07-23,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,21,1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23192,885590,Time,2018-09-13,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,16,0.5625,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23196,885650,The Waters Above: Prelude,2018-06-27,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,60,0.95,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23197,885690,Liminal,2018-07-23,1,0,0,1,0,14,0,0,0.0,10000.0,0.0,25,0.76,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23250,887520,Seat of War,2018-08-24,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,16,0.625,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23308,889210,Two Wars - Part 1,2018-07-09,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,6,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23310,889240,Loot Box Simulator,2018-07-27,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,29,0.8620689655172413,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23313,889320,The Plant,2018-07-23,1,0,0,1,0,0,0,0,0.0,10000.0,0.0,29,0.896551724137931,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23424,892900,Emoto,2018-09-26,1,0,0,0,1,0,0,0,0.0,10000.0,0.0,5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
