,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
115,3900,Sid Meier's Civilization® IV,2006-10-25,13,0,0,0,1,0,49,64,9.99,1500000.0,14985000.0,1523,0.9152987524622456,19,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,3910,Sid Meier's Civilization® III Complete,2006-10-25,13,0,0,0,1,0,1166,13,2.99,3500000.0,10465000.0,2983,0.8642306402950051,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3920,Sid Meier's Pirates!,2005-07-11,14,0,0,1,0,0,296,436,5.99,750000.0,4492500.0,2834,0.9318983768525053,20,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
118,3960,Shattered Union,2006-10-25,13,0,0,0,1,0,0,0,2.99,35000.0,104650.00000000001,88,0.4431818181818182,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3980,CivCity: Rome,2007-04-06,12,0,1,0,0,0,0,0,5.99,75000.0,449250.0,249,0.7389558232931727,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3990,Civilization IV®: Warlords,2007-04-06,12,0,1,0,0,0,0,0,2.99,1500000.0,4485000.0,141,0.8581560283687943,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4000,Garry's Mod,2006-11-29,13,0,0,0,1,29,12422,1875,6.99,15000000.0,104850000.0,380154,0.956772781556948,20,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,4100,Poker Superstars II,2006-10-05,13,0,0,0,1,0,0,0,5.99,10000.0,59900.0,9,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,4230,RACE - The WTCC Game,2006-11-24,13,0,0,0,1,0,0,0,25.99,350000.0,9096500.0,162,0.7345679012345679,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,4290,RACE: Caterham Expansion,2007-06-22,12,0,0,1,0,0,0,0,3.99,10000.0,39900.0,6,0.6666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,4300,RoboBlitz,2006-11-07,13,0,0,0,1,0,78,78,5.99,35000.0,209650.0,57,0.7543859649122807,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,4420,Silverfall,2007-03-20,12,0,1,0,0,0,0,0,7.99,35000.0,279650.0,93,0.6129032258064516,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,4460,City Life 2008,2008-09-29,11,0,0,0,1,0,0,0,6.99,35000.0,244650.0,118,0.652542372881356,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4470,Silverfall: Earth Awakening,2008-07-18,11,0,0,1,0,0,0,0,7.99,35000.0,279650.0,48,0.6458333333333334,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2007-03-20,12,0,1,0,0,0,493,360,9.99,1500000.0,14985000.0,11609,0.9509001636661211,20,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
130,4520,Full Spectrum Warrior,2007-07-17,12,0,0,1,0,0,124,244,7.99,150000.0,1198500.0,166,0.6385542168674698,5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,4530,Full Spectrum Warrior: Ten Hammers,2007-07-17,12,0,0,1,0,0,1,1,4.99,150000.0,748500.0,114,0.6666666666666666,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4560,Company of Heroes - Legacy Edition,2007-07-17,12,0,0,1,0,0,175,186,0.0,3500000.0,0.0,5092,0.9371563236449332,20,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2007-08-07,12,0,0,1,0,0,309,340,9.99,1500000.0,14985000.0,3691,0.9441885667840694,17,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
134,4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",2007-08-07,12,0,0,1,0,0,543,620,9.99,1500000.0,14985000.0,2982,0.9553990610328639,20,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,4700,Total War: MEDIEVAL II – Definitive Edition,2006-11-15,13,0,0,0,1,0,469,361,0.0,3500000.0,0.0,10875,0.944367816091954,20,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,4720,Condemned: Criminal Origins,2012-10-29,7,0,0,0,1,0,312,312,9.99,350000.0,3496500.0,1464,0.8490437158469946,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
137,4760,Rome: Total War™ - Collection,2007-08-28,12,0,0,1,0,0,897,1192,8.99,1500000.0,13485000.0,8368,0.9328393881453155,20,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
138,4770,Rome: Total War™ - Alexander,2007-08-28,12,0,0,1,0,0,33,33,8.99,750000.0,6742500.0,462,0.7164502164502164,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,4780,Medieval II: Total War™ Kingdoms,2007-08-28,12,0,0,1,0,0,0,0,0.0,350000.0,0.0,615,0.9512195121951219,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,4800,Heroes of Annihilated Empires,2006-11-22,13,0,0,0,1,0,0,0,9.99,75000.0,749250.0,305,0.8491803278688524,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141,4850,Cossacks: Back to War,2010-09-02,9,0,0,0,1,0,1134,1208,3.99,150000.0,598500.0,1224,0.8831699346405228,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4870,Cossacks: Art of War,2011-08-26,8,0,0,1,0,0,0,0,3.99,150000.0,598500.0,124,0.8225806451612904,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4880,Cossacks: European Wars,2011-08-26,8,0,0,1,0,0,1,1,3.99,150000.0,598500.0,236,0.7203389830508474,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4890,Cossacks II: Battle for Europe,2011-08-26,8,0,0,1,0,0,71,71,3.99,150000.0,598500.0,384,0.640625,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4900,Zen of Sudoku,2006-12-14,13,1,0,0,0,0,0,0,0.0,10000.0,0.0,139,0.8776978417266187,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,4920,Natural Selection 2,2012-10-30,7,0,0,0,1,67,627,253,6.99,1500000.0,10485000.0,9870,0.8482269503546099,20,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,6000,STAR WARS™ Republic Commando™,2009-07-08,10,0,0,1,0,0,369,265,7.19,1500000.0,10785000.0,6771,0.9440259932063211,20,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
148,6010,Indiana Jones® and the Fate of Atlantis™,2009-07-08,10,0,0,1,0,0,419,804,4.79,150000.0,718500.0,628,0.9506369426751592,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
149,6020,STAR WARS™ Jedi Knight - Jedi Academy™,2009-09-16,10,0,0,0,1,0,1254,174,7.19,1500000.0,10785000.0,6014,0.9451280345859661,20,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150,6030,STAR WARS™ Jedi Knight II - Jedi Outcast™,2009-09-16,10,0,0,0,1,0,127,180,7.19,1500000.0,10785000.0,2239,0.9021884769986601,20,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
151,6040,The Dig®,2009-07-08,10,0,0,1,0,0,801,801,4.79,150000.0,718500.0,630,0.9126984126984127,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
152,6060,"Star Wars: Battlefront 2 (Classic, 2005)",2009-07-08,10,0,0,1,0,0,618,320,7.19,3500000.0,25165000.0,31574,0.9231963007537848,20,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,6080,Thrillville®: Off the Rails™,2009-07-08,10,0,0,1,0,0,17,17,7.19,35000.0,251650.0,310,0.8774193548387097,7,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,6090,Armed and Dangerous®,2009-07-08,10,0,0,1,0,0,100,100,4.79,35000.0,167650.0,133,0.8646616541353384,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,6120,Shank,2010-10-25,9,0,0,0,1,12,255,363,7.19,350000.0,2516500.0,1976,0.8851214574898786,17,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
156,6200,Ghost Master®,2006-12-21,13,1,0,0,0,0,21,21,3.99,150000.0,598500.0,1189,0.8620689655172413,11,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
157,6210,Vegas: Make It Big™,2006-12-21,13,1,0,0,0,0,0,0,3.99,35000.0,139650.0,124,0.7338709677419355,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6220,FlatOut,2007-02-02,12,1,0,0,0,0,78,96,4.99,350000.0,1746500.0,2163,0.9140083217753121,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,6250,Making History: The Calm & the Storm,2007-03-13,12,0,1,0,0,0,0,0,3.99,75000.0,299250.0,567,0.8112874779541446,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,6270,Ducati World Championship,2007-09-21,12,0,0,0,1,0,0,0,3.99,35000.0,139650.0,177,0.4350282485875706,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,6300,Dreamfall: The Longest Journey,2007-01-12,12,1,0,0,0,0,20,20,13.99,150000.0,2098500.0,677,0.8685376661742984,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
162,6310,The Longest Journey,2007-05-01,12,0,1,0,0,0,14,19,5.99,350000.0,2096500.0,1254,0.9186602870813397,20,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
163,6370,Bloodline Champions,2011-10-28,8,0,0,0,1,0,70,102,0.0,750000.0,0.0,1591,0.857950974230044,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
164,6400,Joint Task Force,2007-03-27,12,0,1,0,0,0,0,0,5.79,35000.0,202650.0,115,0.8695652173913043,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6420,Nexus - The Jupiter Incident,2007-07-03,12,0,0,1,0,0,0,0,6.99,75000.0,524250.0,564,0.8404255319148937,14,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,6510,Lost Planet™: Extreme Condition,2007-06-29,12,0,0,1,0,0,74,74,9.99,350000.0,3496500.0,747,0.7617135207496654,10,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167,6550,Devil May Cry® 3 Special Edition,2007-06-12,12,0,0,1,0,0,90,90,15.99,350000.0,5596500.0,2514,0.5815433571996818,20,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
168,6800,Commandos: Behind Enemy Lines,2007-03-15,12,0,1,0,0,0,63,70,3.99,750000.0,2992500.0,1774,0.8799323562570462,14,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,6810,Commandos: Beyond the Call of Duty,2007-03-15,12,0,1,0,0,0,12,14,3.99,750000.0,2992500.0,475,0.8505263157894737,10,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,6830,Commandos 2: Men of Courage,2007-03-15,12,0,1,0,0,0,201,302,3.99,750000.0,2992500.0,1571,0.8485041374920432,13,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,6840,Commandos 3: Destination Berlin,2007-03-15,12,0,1,0,0,0,14,20,3.99,750000.0,2992500.0,686,0.6137026239067055,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6850,Hitman 2: Silent Assassin,2007-03-15,12,0,1,0,0,0,63,58,8.29,1500000.0,12434999.999999998,1774,0.8534385569334837,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
173,6860,Hitman: Blood Money,2007-03-15,12,0,1,0,0,0,435,365,9.29,1500000.0,13934999.999999998,6255,0.9374900079936052,20,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
174,6870,Battlestations: Midway,2007-03-15,12,0,1,0,0,0,0,0,4.99,350000.0,1746500.0,429,0.7365967365967366,9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6880,Just Cause,2007-03-15,12,0,1,0,0,0,20,25,4.99,1500000.0,7485000.0,2578,0.6718386346004654,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,6900,Hitman: Codename 47,2007-03-15,12,0,1,0,0,0,62,43,7.19,1500000.0,10785000.0,1636,0.7249388753056235,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
177,6910,Deus Ex: Game of the Year Edition,2007-03-29,12,0,1,0,0,0,324,245,4.99,1500000.0,7485000.0,6589,0.9473364698740325,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
178,6920,Deus Ex: Invisible War,2007-03-29,12,0,1,0,0,0,24,31,4.99,750000.0,3742500.0,1082,0.5998151571164511,20,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
179,6980,Thief: Deadly Shadows,2007-03-29,12,0,1,0,0,0,254,368,6.99,750000.0,5242500.0,1345,0.8438661710037175,18,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
180,7000,Tomb Raider: Legend,2007-03-29,12,0,1,0,0,0,714,725,4.99,750000.0,3742500.0,1899,0.8720379146919431,15,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
181,7010,Project: Snowblind,2007-03-29,12,0,1,0,0,0,0,0,3.99,75000.0,299250.0,236,0.7415254237288136,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,7020,Rogue Trooper,2007-03-29,12,0,1,0,0,0,0,0,6.99,75000.0,524250.0,263,0.9429657794676806,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,7110,Jade Empire™: Special Edition,2007-02-27,12,1,0,0,0,0,0,0,8.99,350000.0,3146500.0,1088,0.7435661764705882,19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
184,7200,Trackmania United Forever Star Edition,2008-04-16,11,0,1,0,0,0,4774,4774,25.99,150000.0,3898499.9999999995,1018,0.9459724950884086,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,7210,"Runaway, A Road Adventure",2007-03-14,12,0,1,0,0,0,14,14,6.99,150000.0,1048500.0,326,0.7239263803680982,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,7220,"Runaway, The Dream of The Turtle",2007-03-14,12,0,1,0,0,0,0,0,6.99,150000.0,1048500.0,151,0.5695364238410596,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,7260,Loki,2007-10-05,12,0,0,0,1,0,0,0,6.99,35000.0,244650.0,123,0.5609756097560976,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,7340,Azada,2010-04-21,9,0,1,0,0,0,0,0,6.99,10000.0,69900.0,12,0.6666666666666666,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,7510,X-Blades,2009-04-30,10,0,1,0,0,0,313,341,6.99,750000.0,5242500.0,2547,0.6148409893992933,13,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
190,7520,Two Worlds II HD,2011-02-03,8,1,0,0,0,61,327,403,14.99,750000.0,11242500.0,5105,0.5982370225269343,20,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
191,7530,Two Worlds II Castle Defense,2011-06-14,8,0,0,1,0,0,320,330,6.99,350000.0,2446500.0,347,0.4409221902017291,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,7600,Sid Meier's Railroads!,2007-05-04,12,0,1,0,0,0,165,253,5.99,750000.0,4492500.0,1684,0.661520190023753,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,7610,Railroad Tycoon 3,2007-05-04,12,0,1,0,0,0,46,46,5.99,350000.0,2096500.0,508,0.6988188976377953,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7620,Railroad Tycoon II Platinum,2007-05-04,12,0,1,0,0,0,1244,1261,2.99,350000.0,1046500.0000000001,502,0.8366533864541833,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,7650,X-COM: Terror From the Deep,2007-05-04,12,0,1,0,0,0,66,82,2.99,750000.0,2242500.0,417,0.9232613908872902,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
196,7660,X-COM: Apocalypse,2008-09-04,11,0,0,0,1,0,18,18,2.99,750000.0,2242500.0,470,0.8872340425531915,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,7730,X-COM: Interceptor,2008-09-04,11,0,0,0,1,0,0,0,2.99,750000.0,2242500.0,111,0.5135135135135135,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,7760,X-COM: UFO Defense,2008-09-04,11,0,0,0,1,0,2235,2224,2.99,1500000.0,4485000.0,2301,0.9408952629291613,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
199,7770,X-COM: Enforcer,2008-09-04,11,0,0,0,1,0,0,0,2.99,750000.0,2242500.0,284,0.5140845070422535,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,7830,Men of War™,2009-05-06,10,0,1,0,0,0,0,0,3.99,350000.0,1396500.0,1921,0.8662155127537741,20,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,7840,Death Track®: Resurrection,2009-05-06,10,0,1,0,0,0,0,0,1.99,35000.0,69650.0,84,0.40476190476190477,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,7860,NecroVision,2009-05-20,10,0,1,0,0,0,113,113,3.99,150000.0,598500.0,809,0.6662546353522868,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,7940,Call of Duty® 4: Modern Warfare®,2007-11-12,12,0,0,0,1,0,1417,1503,19.99,1500000.0,29984999.999999996,9546,0.9139953907395768,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
204,8000,Tomb Raider: Anniversary,2007-06-05,12,0,0,1,0,0,239,280,6.99,750000.0,5242500.0,2353,0.8346791330216745,20,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
205,8080,Kane and Lynch: Dead Men™,2007-12-13,12,1,0,0,0,0,209,209,4.99,350000.0,1746500.0,1947,0.628145865434001,17,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
206,8100,Conflict: Denied Ops,2008-02-08,11,1,0,0,0,0,0,0,3.99,75000.0,299250.0,192,0.4635416666666667,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,8140,Tomb Raider: Underworld,2008-11-21,11,0,0,0,1,0,313,565,6.99,750000.0,5242500.0,2373,0.7496839443742098,18,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
208,8170,Battlestations Pacific,2009-05-13,10,0,1,0,0,0,132,132,6.99,350000.0,2446500.0,1570,0.6547770700636942,12,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,8190,Just Cause 2,2010-03-23,9,0,1,0,0,50,519,272,9.99,3500000.0,34965000.0,36867,0.9123606477337456,20,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,8310,Bone: Out From Boneville,2008-06-17,11,0,0,1,0,0,0,0,0.0,150000.0,0.0,149,0.5234899328859061,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,8320,Bone: The Great Cow Race,2008-06-17,11,0,0,1,0,0,0,0,0.0,150000.0,0.0,77,0.5714285714285714,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,8330,Telltale Texas Hold ‘Em,2008-06-17,11,0,0,1,0,0,0,0,1.99,150000.0,298500.0,146,0.4726027397260274,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,8340,Strong Bad's Cool Game for Attractive People: Season 1,2008-12-18,11,1,0,0,0,0,0,0,22.99,150000.0,3448499.9999999995,243,0.897119341563786,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,8400,Geometry Wars: Retro Evolved,2007-06-18,12,0,0,1,0,0,109,109,2.99,150000.0,448500.00000000006,645,0.9038759689922481,16,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
215,8500,EVE Online,2010-12-15,9,1,0,0,0,0,5123,230,0.0,1500000.0,0.0,11149,0.7459861871019823,20,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
216,8600,RACE 07,2007-10-15,12,0,0,0,1,0,1636,218,2.49,1500000.0,3735000.0000000005,2032,0.8287401574803149,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,8790,GTR 2 FIA GT Racing Game,2012-12-12,7,1,0,0,0,0,0,0,4.99,75000.0,374250.0,190,0.9157894736842105,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,8800,Civilization IV: Beyond the Sword,2007-07-24,12,0,0,1,0,0,108,108,5.99,1500000.0,8985000.0,1462,0.9548563611491108,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,8870,BioShock Infinite,2013-03-25,6,0,1,0,0,80,614,519,19.99,3500000.0,69965000.0,83288,0.9538228796465277,20,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
220,8880,Freedom Force,2009-05-29,10,0,1,0,0,0,16,16,2.99,350000.0,1046500.0000000001,347,0.5677233429394812,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,8890,Freedom Force vs. the Third Reich,2009-05-29,10,0,1,0,0,0,23,23,2.99,350000.0,1046500.0000000001,149,0.8120805369127517,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222,8930,Sid Meier's Civilization® V,2010-09-23,9,0,0,0,1,286,4760,1797,19.99,7500000.0,149925000.0,134595,0.958653738994762,20,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,8970,Axel & Pixel,2010-10-06,9,0,0,0,1,12,0,0,3.49,35000.0,122150.00000000001,49,0.7142857142857143,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9000,Spear of Destiny,2007-08-03,12,0,0,1,0,0,0,0,2.49,350000.0,871500.0000000001,236,0.847457627118644,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,9010,Return to Castle Wolfenstein,2007-08-03,12,0,0,1,0,0,32,48,3.99,350000.0,1396500.0,3360,0.9178571428571428,20,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
226,9030,QUAKE Mission Pack 2: Dissolution of Eternity,2007-08-03,12,0,0,1,0,0,88,91,2.49,350000.0,871500.0000000001,158,0.9050632911392406,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9040,QUAKE Mission Pack 1: Scourge of Armagon,2007-08-03,12,0,0,1,0,0,129,152,2.49,350000.0,871500.0000000001,218,0.9403669724770642,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
